Project Name,Package Name,Class Name,Class Type,Class Visibility,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods, Association, Aggregation, Delegation, Composition, Instantiation
JUnit,junit.swingui,TestSelector,1,0,0,0,0,false,JDialog ,0 ,TestCellRenderer DoubleClickListener KeySelectListener ParallelSwapper ,fCancel: JButton fOk: JButton fList: JList fScrolledList: JScrollPane fDescription: JLabel fSelectedItem: String ,getListCellRendererComponent{ Params : JList,Object,int,boolean,boolean Returns : Component} displayString{ Params : String Returns : String} matchesKey{ Params : String,char Returns : boolean} typeIndex{ Params : String Returns : int} mouseClicked{ Params : MouseEvent Returns : void} keyTyped{ Params : KeyEvent Returns : void} addListeners{ Params :  Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} valueChanged{ Params : ListSelectionEvent Returns : void} windowClosing{ Params : WindowEvent Returns : void} defineLayout{ Params :  Returns : void} checkEnableOK{ Params : ListSelectionEvent Returns : void} okSelected{ Params :  Returns : void} isEmpty{ Params :  Returns : boolean} keySelectTestClass{ Params : char Returns : void} getSelectedItem{ Params :  Returns : String} createTestList{ Params : TestCollector Returns : Vector} swap{ Params : Vector,int,int Returns : void} ,,displayString matchesKey typeIndex ,,,,String ,,String ,JList TestCellRenderer JScrollPane JButton JLabel JButton ActionListener ActionListener DoubleClickListener KeySelectListener ListSelectionListener WindowAdapter GridBagLayout GridBagConstraints Insets GridBagConstraints Insets GridBagConstraints Insets GridBagConstraints Insets Vector Vector ParallelSwapper 
JUnit,junit.swingui,TestCellRenderer,3,0,0,1,0,false,JDialog ,0 ,TestCellRenderer DoubleClickListener KeySelectListener ParallelSwapper ,fLeafIcon: Icon fSuiteIcon: Icon ,getListCellRendererComponent{ Params : JList,Object,int,boolean,boolean Returns : Component} displayString{ Params : String Returns : String} matchesKey{ Params : String,char Returns : boolean} typeIndex{ Params : String Returns : int} mouseClicked{ Params : MouseEvent Returns : void} keyTyped{ Params : KeyEvent Returns : void} addListeners{ Params :  Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} valueChanged{ Params : ListSelectionEvent Returns : void} windowClosing{ Params : WindowEvent Returns : void} defineLayout{ Params :  Returns : void} checkEnableOK{ Params : ListSelectionEvent Returns : void} okSelected{ Params :  Returns : void} isEmpty{ Params :  Returns : boolean} keySelectTestClass{ Params : char Returns : void} getSelectedItem{ Params :  Returns : String} createTestList{ Params : TestCollector Returns : Vector} swap{ Params : Vector,int,int Returns : void} ,,displayString matchesKey typeIndex ,,,,,,,
JUnit,junit.swingui,DoubleClickListener,3,3,0,0,0,false,JDialog ,0 ,TestCellRenderer DoubleClickListener KeySelectListener ParallelSwapper ,,getListCellRendererComponent{ Params : JList,Object,int,boolean,boolean Returns : Component} displayString{ Params : String Returns : String} matchesKey{ Params : String,char Returns : boolean} typeIndex{ Params : String Returns : int} mouseClicked{ Params : MouseEvent Returns : void} keyTyped{ Params : KeyEvent Returns : void} addListeners{ Params :  Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} valueChanged{ Params : ListSelectionEvent Returns : void} windowClosing{ Params : WindowEvent Returns : void} defineLayout{ Params :  Returns : void} checkEnableOK{ Params : ListSelectionEvent Returns : void} okSelected{ Params :  Returns : void} isEmpty{ Params :  Returns : boolean} keySelectTestClass{ Params : char Returns : void} getSelectedItem{ Params :  Returns : String} createTestList{ Params : TestCollector Returns : Vector} swap{ Params : Vector,int,int Returns : void} ,,displayString matchesKey typeIndex ,,,,,,,
JUnit,junit.swingui,KeySelectListener,3,3,0,0,0,false,JDialog ,0 ,TestCellRenderer DoubleClickListener KeySelectListener ParallelSwapper ,,getListCellRendererComponent{ Params : JList,Object,int,boolean,boolean Returns : Component} displayString{ Params : String Returns : String} matchesKey{ Params : String,char Returns : boolean} typeIndex{ Params : String Returns : int} mouseClicked{ Params : MouseEvent Returns : void} keyTyped{ Params : KeyEvent Returns : void} addListeners{ Params :  Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} valueChanged{ Params : ListSelectionEvent Returns : void} windowClosing{ Params : WindowEvent Returns : void} defineLayout{ Params :  Returns : void} checkEnableOK{ Params : ListSelectionEvent Returns : void} okSelected{ Params :  Returns : void} isEmpty{ Params :  Returns : boolean} keySelectTestClass{ Params : char Returns : void} getSelectedItem{ Params :  Returns : String} createTestList{ Params : TestCollector Returns : Vector} swap{ Params : Vector,int,int Returns : void} ,,displayString matchesKey typeIndex ,,,,,,,
JUnit,junit.swingui,ParallelSwapper,3,2,0,0,0,false,JDialog ,0 ,TestCellRenderer DoubleClickListener KeySelectListener ParallelSwapper ,fOther: Vector ,getListCellRendererComponent{ Params : JList,Object,int,boolean,boolean Returns : Component} displayString{ Params : String Returns : String} matchesKey{ Params : String,char Returns : boolean} typeIndex{ Params : String Returns : int} mouseClicked{ Params : MouseEvent Returns : void} keyTyped{ Params : KeyEvent Returns : void} addListeners{ Params :  Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} valueChanged{ Params : ListSelectionEvent Returns : void} windowClosing{ Params : WindowEvent Returns : void} defineLayout{ Params :  Returns : void} checkEnableOK{ Params : ListSelectionEvent Returns : void} okSelected{ Params :  Returns : void} isEmpty{ Params :  Returns : boolean} keySelectTestClass{ Params : char Returns : void} getSelectedItem{ Params :  Returns : String} createTestList{ Params : TestCollector Returns : Vector} swap{ Params : Vector,int,int Returns : void} ,,displayString matchesKey typeIndex ,,,Swapper ,,,,
JUnit,junit.swingui,TestSuitePanel,1,0,0,0,0,false,JPanel ,TestListener ,TestTreeCellRenderer ,fTree: JTree fScrollTree: JScrollPane fModel: TestTreeModel ,loadIcons{ Params :  Returns : void} stripParenthesis{ Params : Object Returns : String} getTreeCellRendererComponent{ Params : JTree,Object,boolean,boolean,boolean,int,boolean Returns : Component} addError{ Params : Test,Throwable Returns : void} addFailure{ Params : Test,AssertionFailedError Returns : void} endTest{ Params : Test Returns : void} startTest{ Params : Test Returns : void} getSelectedTest{ Params :  Returns : Test} getTree{ Params :  Returns : JTree} showTestTree{ Params : Test Returns : void} fireTestChanged{ Params : Test,boolean Returns : void} run{ Params :  Returns : void} ,,,,,TestListener ,TestTreeModel ,,TestTreeModel ,BorderLayout Dimension JTree JScrollPane TestTreeModel TestTreeCellRenderer Runnable Vector TreePath TreePath 
JUnit,junit.swingui,TestTreeCellRenderer,3,0,0,1,0,false,JPanel ,TestListener ,TestTreeCellRenderer ,fErrorIcon: Icon fOkIcon: Icon fFailureIcon: Icon ,loadIcons{ Params :  Returns : void} stripParenthesis{ Params : Object Returns : String} getTreeCellRendererComponent{ Params : JTree,Object,boolean,boolean,boolean,int,boolean Returns : Component} addError{ Params : Test,Throwable Returns : void} addFailure{ Params : Test,AssertionFailedError Returns : void} endTest{ Params : Test Returns : void} startTest{ Params : Test Returns : void} getSelectedTest{ Params :  Returns : Test} getTree{ Params :  Returns : JTree} showTestTree{ Params : Test Returns : void} fireTestChanged{ Params : Test,boolean Returns : void} run{ Params :  Returns : void} ,,,,,,Icon ,,Icon ,
JUnit,junit.swingui,TestTreeModel,1,0,0,0,0,false,0 ,TreeModel ,0 ,fRoot: Test fModelListeners: Vector fFailures: Hashtable fErrors: Hashtable fRunTests: Hashtable ,addTreeModelListener{ Params : TreeModelListener Returns : void} removeTreeModelListener{ Params : TreeModelListener Returns : void} findTest{ Params : Test,Test,Vector Returns : int} fireNodeChanged{ Params : TreePath,int Returns : void} getChild{ Params : Object,int Returns : Object} getChildCount{ Params : Object Returns : int} getIndexOfChild{ Params : Object,Object Returns : int} getRoot{ Params :  Returns : Object} isLeaf{ Params : Object Returns : boolean} isTestSuite{ Params : Object Returns : TestSuite} valueForPathChanged{ Params : TreePath,Object Returns : void} addFailure{ Params : Test Returns : void} addError{ Params : Test Returns : void} addRunTest{ Params : Test Returns : void} wasRun{ Params : Test Returns : boolean} isError{ Params : Test Returns : boolean} isFailure{ Params : Test Returns : boolean} resetResults{ Params :  Returns : void} ,,,,,TreeModel ,Hashtable ,,Hashtable ,Vector Hashtable Hashtable Hashtable TreeModelEvent Hashtable Hashtable Hashtable 
JUnit,junit.tests,ActiveTestTest,1,1,0,0,0,false,TestCase ,0 ,SuccessTest ,,success{ Params :  Returns : void} testActiveTest{ Params :  Returns : void} testActiveRepeatedTest{ Params :  Returns : void} testActiveRepeatedTest0{ Params :  Returns : void} testActiveRepeatedTest1{ Params :  Returns : void} createActiveTestSuite{ Params :  Returns : ActiveTestSuite} ,,,,,,,,,TestResult RepeatedTest TestResult RepeatedTest TestResult RepeatedTest TestResult ActiveTestSuite SuccessTest 
JUnit,junit.tests,SuccessTest,3,1,0,1,0,false,TestCase ,0 ,SuccessTest ,,success{ Params :  Returns : void} testActiveTest{ Params :  Returns : void} testActiveRepeatedTest{ Params :  Returns : void} testActiveRepeatedTest0{ Params :  Returns : void} testActiveRepeatedTest1{ Params :  Returns : void} createActiveTestSuite{ Params :  Returns : ActiveTestSuite} ,,,,,,,,,
JUnit,junit.tests,AllTests,1,1,0,0,0,false,0 ,0 ,0 ,,main{ Params : String[] Returns : void} suite{ Params :  Returns : Test} isJDK11{ Params :  Returns : boolean} ,,main suite isJDK11 ,,,,,,,TestSuite TestSuite 
JUnit,junit.tests,AssertTest,1,1,0,0,0,false,TestCase ,0 ,0 ,,testAssertEqualsNaNFails{ Params :  Returns : void} testAssertNaNEqualsFails{ Params :  Returns : void} testAssertNaNEqualsNaNFails{ Params :  Returns : void} testAssertPosInfinityNotEqualsNegInfinity{ Params :  Returns : void} testAssertPosInfinityNotEquals{ Params :  Returns : void} testAssertPosInfinityEqualsInfinity{ Params :  Returns : void} testAssertNegInfinityEqualsInfinity{ Params :  Returns : void} testAssertEquals{ Params :  Returns : void} testAssertEqualsNull{ Params :  Returns : void} testAssertNull{ Params :  Returns : void} testAssertNullNotEqualsNull{ Params :  Returns : void} testAssertSame{ Params :  Returns : void} testAssertSameFails{ Params :  Returns : void} testFail{ Params :  Returns : void} testFailAssertNotNull{ Params :  Returns : void} testSucceedAssertNotNull{ Params :  Returns : void} ,,,,,,,,,Object Object Object Integer Integer AssertionFailedError Object 
JUnit,junit.tests,ClassLoaderTest,1,1,0,0,0,false,Assert ,0 ,0 ,,verify{ Params :  Returns : void} isTestCaseClassLoader{ Params : ClassLoader Returns : boolean} verifyApplicationClassLoadedByTestLoader{ Params :  Returns : void} verifySystemClassNotLoadedByTestLoader{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,ExceptionTestCaseTest,1,1,0,0,0,false,junit.framework.TestCase ,0 ,ThrowExceptionTestCase ThrowRuntimeExceptionTestCase ThrowNoExceptionTestCase ,,test{ Params :  Returns : void} test{ Params :  Returns : void} test{ Params :  Returns : void} testExceptionSubclass{ Params :  Returns : void} testExceptionTest{ Params :  Returns : void} testFailure{ Params :  Returns : void} testNoException{ Params :  Returns : void} testWrongException{ Params :  Returns : void} ,,,,,,,,,IndexOutOfBoundsException RuntimeException ThrowExceptionTestCase ThrowExceptionTestCase ThrowRuntimeExceptionTestCase ThrowNoExceptionTestCase ThrowRuntimeExceptionTestCase 
JUnit,junit.tests,ThrowExceptionTestCase,3,0,0,1,0,false,junit.framework.TestCase ,0 ,ThrowExceptionTestCase ThrowRuntimeExceptionTestCase ThrowNoExceptionTestCase ,,test{ Params :  Returns : void} test{ Params :  Returns : void} test{ Params :  Returns : void} testExceptionSubclass{ Params :  Returns : void} testExceptionTest{ Params :  Returns : void} testFailure{ Params :  Returns : void} testNoException{ Params :  Returns : void} testWrongException{ Params :  Returns : void} ,,,,,,,,,IndexOutOfBoundsException 
JUnit,junit.tests,ThrowRuntimeExceptionTestCase,3,0,0,1,0,false,junit.framework.TestCase ,0 ,ThrowExceptionTestCase ThrowRuntimeExceptionTestCase ThrowNoExceptionTestCase ,,test{ Params :  Returns : void} test{ Params :  Returns : void} test{ Params :  Returns : void} testExceptionSubclass{ Params :  Returns : void} testExceptionTest{ Params :  Returns : void} testFailure{ Params :  Returns : void} testNoException{ Params :  Returns : void} testWrongException{ Params :  Returns : void} ,,,,,,,,,RuntimeException 
JUnit,junit.tests,ThrowNoExceptionTestCase,3,0,0,1,0,false,junit.framework.TestCase ,0 ,ThrowExceptionTestCase ThrowRuntimeExceptionTestCase ThrowNoExceptionTestCase ,,test{ Params :  Returns : void} test{ Params :  Returns : void} test{ Params :  Returns : void} testExceptionSubclass{ Params :  Returns : void} testExceptionTest{ Params :  Returns : void} testFailure{ Params :  Returns : void} testNoException{ Params :  Returns : void} testWrongException{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,ExtensionTest,1,1,0,0,0,false,TestCase ,0 ,TornDown ,,tearDown{ Params :  Returns : void} testRunningErrorInTestSetup{ Params :  Returns : void} runTest{ Params :  Returns : void} testRunningErrorsInTestSetup{ Params :  Returns : void} runTest{ Params :  Returns : void} runTest{ Params :  Returns : void} testSetupErrorDontTearDown{ Params :  Returns : void} setUp{ Params :  Returns : void} testSetupErrorInTestSetup{ Params :  Returns : void} setUp{ Params :  Returns : void} ,,,,,,,,,TestCase TestSetup TestResult TestCase TestCase Error TestSuite TestSetup TestResult WasRun TornDown TestResult WasRun TestSetup TestResult 
JUnit,junit.tests,TornDown,3,0,0,1,0,false,TestCase ,0 ,TornDown ,fTornDown: boolean ,tearDown{ Params :  Returns : void} testRunningErrorInTestSetup{ Params :  Returns : void} runTest{ Params :  Returns : void} testRunningErrorsInTestSetup{ Params :  Returns : void} runTest{ Params :  Returns : void} runTest{ Params :  Returns : void} testSetupErrorDontTearDown{ Params :  Returns : void} setUp{ Params :  Returns : void} testSetupErrorInTestSetup{ Params :  Returns : void} setUp{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,Failure,1,1,0,0,0,false,TestCase ,0 ,0 ,,test{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,InheritedTestCase,1,1,0,0,0,false,OneTestCase ,0 ,0 ,,test2{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,LoadedFromJar,1,1,0,0,0,false,Assert ,0 ,0 ,,verify{ Params :  Returns : void} isTestCaseClassLoader{ Params : ClassLoader Returns : boolean} verifyApplicationClassLoadedByTestLoader{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,NoTestCaseClass,1,1,0,0,0,false,Object ,0 ,0 ,,testSuccess{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,NoTestCases,1,1,0,0,0,false,TestCase ,0 ,0 ,,noTestCase{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,NotPublicTestCase,1,1,0,0,0,false,TestCase ,0 ,0 ,,testNotPublic{ Params :  Returns : void} testPublic{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,NotVoidTestCase,1,1,0,0,0,false,TestCase ,0 ,0 ,,testNotVoid{ Params :  Returns : int} testVoid{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,OneTestCase,1,1,0,0,0,false,TestCase ,0 ,0 ,,noTestCase{ Params :  Returns : void} testCase{ Params :  Returns : void} testCase{ Params : int Returns : void} ,,,,,,,,,
JUnit,junit.tests,OverrideTestCase,1,1,0,0,0,false,OneTestCase ,0 ,0 ,,testCase{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,RepeatedTestTest,1,1,0,0,0,false,TestCase ,0 ,SuccessTest ,fSuite: TestSuite ,success{ Params :  Returns : void} testRepeatedOnce{ Params :  Returns : void} testRepeatedMoreThanOnce{ Params :  Returns : void} testRepeatedZero{ Params :  Returns : void} testRepeatedNegative{ Params :  Returns : void} ,,,,,,TestSuite ,,TestSuite ,TestSuite SuccessTest SuccessTest RepeatedTest TestResult RepeatedTest TestResult RepeatedTest TestResult RepeatedTest 
JUnit,junit.tests,SuccessTest,3,1,0,1,0,false,TestCase ,0 ,SuccessTest ,,success{ Params :  Returns : void} testRepeatedOnce{ Params :  Returns : void} testRepeatedMoreThanOnce{ Params :  Returns : void} testRepeatedZero{ Params :  Returns : void} testRepeatedNegative{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,SorterTest,1,1,0,0,0,false,TestCase ,0 ,Swapper ,,swap{ Params : Vector,int,int Returns : void} testSort{ Params :  Returns : void} ,,,,,,,,,Vector Swapper 
JUnit,junit.tests,Swapper,3,0,0,1,0,false,TestCase ,0 ,Swapper ,,swap{ Params : Vector,int,int Returns : void} testSort{ Params :  Returns : void} ,,,,,Swapper ,,,,
JUnit,junit.tests,StackFilterTest,1,1,0,0,0,false,TestCase ,0 ,0 ,fFiltered: String fUnfiltered: String ,setUp{ Params :  Returns : void} testFilter{ Params :  Returns : void} ,,,,,,,,,StringWriter PrintWriter StringWriter PrintWriter 
JUnit,junit.tests,Success,1,1,0,0,0,false,TestCase ,0 ,0 ,,test{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.tests,SuiteTest,1,1,0,0,0,false,TestCase ,0 ,0 ,fResult: TestResult ,setUp{ Params :  Returns : void} suite{ Params :  Returns : Test} testInheritedTests{ Params :  Returns : void} testNoTestCaseClass{ Params :  Returns : void} testNoTestCases{ Params :  Returns : void} testNotExistingTestCase{ Params :  Returns : void} testNotPublicTestCase{ Params :  Returns : void} testNotVoidTestCase{ Params :  Returns : void} testOneTestCase{ Params :  Returns : void} testShadowedTests{ Params :  Returns : void} testAddTestSuite{ Params :  Returns : void} ,,suite ,,,,,,,TestResult TestSuite SuiteTest SuiteTest SuiteTest SuiteTest SuiteTest SuiteTest SuiteTest SuiteTest SuiteTest TestSuite TestSuite TestSuite SuiteTest TestSuite TestSuite TestSuite TestSuite TestSuite 
JUnit,junit.tests,TestCaseClassLoaderTest,1,1,0,0,0,false,TestCase ,0 ,0 ,,testClassLoading{ Params :  Returns : void} testJarClassLoading{ Params :  Returns : void} ,,,,,,,,,TestCaseClassLoader TestCaseClassLoader 
JUnit,junit.tests,TestCaseTest,1,1,0,0,0,false,TestCase ,0 ,TornDown ,,tearDown{ Params :  Returns : void} runTest{ Params :  Returns : void} testCaseToString{ Params :  Returns : void} testError{ Params :  Returns : void} runTest{ Params :  Returns : void} testRunAndTearDownFails{ Params :  Returns : void} tearDown{ Params :  Returns : void} runTest{ Params :  Returns : void} testSetupFails{ Params :  Returns : void} setUp{ Params :  Returns : void} runTest{ Params :  Returns : void} testSuccess{ Params :  Returns : void} runTest{ Params :  Returns : void} testFailure{ Params :  Returns : void} runTest{ Params :  Returns : void} testTearDownAfterError{ Params :  Returns : void} testTearDownFails{ Params :  Returns : void} tearDown{ Params :  Returns : void} runTest{ Params :  Returns : void} testTearDownSetupFails{ Params :  Returns : void} setUp{ Params :  Returns : void} testWasRun{ Params :  Returns : void} verifyError{ Params : TestCase Returns : void} verifyFailure{ Params : TestCase Returns : void} verifySuccess{ Params : TestCase Returns : void} ,,,,,,,,,Error TestCase Error TornDown Error Error TestCase Error TestCase TestCase TornDown TestCase Error TornDown Error WasRun 
JUnit,junit.tests,TornDown,3,0,0,1,0,false,TestCase ,0 ,TornDown ,fTornDown: boolean ,tearDown{ Params :  Returns : void} runTest{ Params :  Returns : void} testCaseToString{ Params :  Returns : void} testError{ Params :  Returns : void} runTest{ Params :  Returns : void} testRunAndTearDownFails{ Params :  Returns : void} tearDown{ Params :  Returns : void} runTest{ Params :  Returns : void} testSetupFails{ Params :  Returns : void} setUp{ Params :  Returns : void} runTest{ Params :  Returns : void} testSuccess{ Params :  Returns : void} runTest{ Params :  Returns : void} testFailure{ Params :  Returns : void} runTest{ Params :  Returns : void} testTearDownAfterError{ Params :  Returns : void} testTearDownFails{ Params :  Returns : void} tearDown{ Params :  Returns : void} runTest{ Params :  Returns : void} testTearDownSetupFails{ Params :  Returns : void} setUp{ Params :  Returns : void} testWasRun{ Params :  Returns : void} verifyError{ Params : TestCase Returns : void} verifyFailure{ Params : TestCase Returns : void} verifySuccess{ Params : TestCase Returns : void} ,,,,,,,,,Error 
JUnit,junit.tests,TestImplementorTest,1,1,0,0,0,false,TestCase ,0 ,DoubleTestCase ,fTest: DoubleTestCase ,countTestCases{ Params :  Returns : int} run{ Params : TestResult Returns : void} protect{ Params :  Returns : void} runTest{ Params :  Returns : void} testSuccessfulRun{ Params :  Returns : void} ,,,,,,DoubleTestCase ,,DoubleTestCase ,Protectable TestCase DoubleTestCase TestResult 
JUnit,junit.tests,DoubleTestCase,3,1,0,1,0,false,TestCase ,0 ,DoubleTestCase ,fTestCase: TestCase ,countTestCases{ Params :  Returns : int} run{ Params : TestResult Returns : void} protect{ Params :  Returns : void} runTest{ Params :  Returns : void} testSuccessfulRun{ Params :  Returns : void} ,,,,,Test ,TestCase ,,TestCase ,Protectable 
JUnit,junit.tests,TestListenerTest,1,1,0,0,0,false,TestCase ,TestListener ,0 ,fResult: TestResult fStartCount: int fEndCount: int fFailureCount: int fErrorCount: int ,addError{ Params : Test,Throwable Returns : void} addFailure{ Params : Test,AssertionFailedError Returns : void} endTest{ Params : Test Returns : void} setUp{ Params :  Returns : void} startTest{ Params : Test Returns : void} testError{ Params :  Returns : void} runTest{ Params :  Returns : void} testFailure{ Params :  Returns : void} runTest{ Params :  Returns : void} testStartStop{ Params :  Returns : void} runTest{ Params :  Returns : void} ,,,,,TestListener ,int ,,int ,TestResult TestCase Error TestCase TestCase 
JUnit,junit.tests,TextRunnerTest,1,1,0,0,0,false,TestCase ,0 ,0 ,,testFailure{ Params :  Returns : void} testSuccess{ Params :  Returns : void} testError{ Params :  Returns : void} execTest{ Params : String,boolean Returns : void} ,,,,,,,,,
JUnit,junit.tests,WasRun,1,0,0,0,0,false,TestCase ,0 ,0 ,fWasRun: boolean ,runTest{ Params :  Returns : void} ,,,,,,,,,
JUnit,junit.textui,TestRunner,1,1,0,0,0,false,BaseTestRunner ,0 ,0 ,fWriter: PrintStream fColumn: int ,getLoader{ Params :  Returns : TestSuiteLoader} addError{ Params : Test,Throwable Returns : void} addFailure{ Params : Test,AssertionFailedError Returns : void} createTestResult{ Params :  Returns : TestResult} doRun{ Params : Test,boolean Returns : TestResult} pause{ Params : boolean Returns : void} startTest{ Params : Test Returns : void} endTest{ Params : Test Returns : void} main{ Params : String[] Returns : void} print{ Params : TestResult Returns : void} printErrors{ Params : TestResult Returns : void} printFailures{ Params : TestResult Returns : void} printHeader{ Params : TestResult Returns : void} run{ Params : Class Returns : void} run{ Params : Test Returns : void} runAndWait{ Params : Test Returns : void} start{ Params : String[] Returns : TestResult} runFailed{ Params : String Returns : void} writer{ Params :  Returns : PrintStream} ,,main run run runAndWait ,,,,,,,IllegalArgumentException StandardTestSuiteLoader TestResult TestRunner TestSuite TestRunner TestRunner Exception Exception 
JUnit,junit.ui,TestRunner,1,1,0,0,0,false,junit.awtui.TestRunner ,0 ,0 ,,main{ Params : String[] Returns : void} ,,main ,,,,,,,TestRunner 
