Project Name,Package Name,Class Name,Class Type,Class Visibility,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods, Association, Aggregation, Delegation, Composition, Instantiation, API
axon-server-se-master,io.axoniq.axonserver.config,WebConfiguration,1,1,0,0,0,false,0 ,WebMvcConfigurer ,GlobalExceptionHandler ,,configurePathMatch{ Params : PathMatchConfigurer Returns : void} addViewControllers{ Params : ViewControllerRegistry Returns : void} errorAttributes{ Params : VersionInfoProvider Returns : ErrorAttributes} getErrorAttributes{ Params : WebRequest,ErrorAttributeOptions Returns : Map<String,Object>} addMessageField{ Params : Map<String,Object> Returns : void} onIllegalArgumentException{ Params : Throwable Returns : String} onIllegalAccessException{ Params : Throwable Returns : String} handleAxonServerException{ Params : RuntimeException,WebRequest Returns : ResponseEntity<Object>} objectMapperBuilder{ Params :  Returns : Jackson2ObjectMapperBuilder} ,configurePathMatch addViewControllers getErrorAttributes ,,,,WebMvcConfigurer ,,,,DefaultErrorAttributes Jackson2ObjectMapperBuilder PrintableSerializer ,builder: , Printable.class, new PrintableSerializer()
axon-server-se-master,io.axoniq.axonserver.config,GlobalExceptionHandler,3,1,0,1,0,false,0 ,WebMvcConfigurer ,GlobalExceptionHandler ,,configurePathMatch{ Params : PathMatchConfigurer Returns : void} addViewControllers{ Params : ViewControllerRegistry Returns : void} errorAttributes{ Params : VersionInfoProvider Returns : ErrorAttributes} getErrorAttributes{ Params : WebRequest,ErrorAttributeOptions Returns : Map<String,Object>} addMessageField{ Params : Map<String,Object> Returns : void} onIllegalArgumentException{ Params : Throwable Returns : String} onIllegalAccessException{ Params : Throwable Returns : String} handleAxonServerException{ Params : RuntimeException,WebRequest Returns : ResponseEntity<Object>} objectMapperBuilder{ Params :  Returns : Jackson2ObjectMapperBuilder} ,configurePathMatch addViewControllers getErrorAttributes ,,,,,,,,,eventStoreException: 
axon-server-se-master,io.axoniq.axonserver.exception,ConcurrencyExceptions,1,1,0,0,0,false,0 ,0 ,0 ,,unwrap{ Params : Throwable Returns : Throwable} ,,unwrap ,,,,,,,,t: 
axon-server-se-master,io.axoniq.axonserver.exception,CriticalEventException,1,1,0,0,0,false,RuntimeException ,0 ,0 ,,,,,,,,,,,,null
axon-server-se-master,io.axoniq.axonserver.exception,ErrorMessageFactory,1,1,0,0,0,false,0 ,0 ,0 ,,build{ Params : String Returns : ErrorMessage} build{ Params : String,String Returns : ErrorMessage} ,,build build ,,,,,,,,StringUtils: , message, "null"
axon-server-se-master,io.axoniq.axonserver.exception,EventStoreValidationException,1,1,0,0,0,false,MessagingPlatformException ,0 ,0 ,,,,,,,,,,,,null
axon-server-se-master,io.axoniq.axonserver.exception,ExceptionUtils,1,1,0,0,0,false,0 ,0 ,0 ,,isCancelled{ Params : Throwable Returns : boolean} ,,isCancelled ,,,,,,,,((StatusRuntimeException) cause): 
axon-server-se-master,io.axoniq.axonserver.exception,InvalidTokenException,1,1,0,0,0,false,MessagingPlatformException ,0 ,0 ,,,,,,,,,,,,null
axon-server-se-master,io.axoniq.axonserver.exception,MessagingPlatformException,1,1,0,0,0,false,RuntimeException ,0 ,0 ,errorCode: ErrorCode ,create{ Params : Throwable Returns : MessagingPlatformException} isClientException{ Params : Throwable Returns : boolean} getErrorPayload{ Params :  Returns : Object} getErrorCode{ Params :  Returns : ErrorCode} getMessage{ Params :  Returns : String} ,getMessage ,create isClientException ,,,,ErrorCode ,,ErrorCode ,MessagingPlatformException ,super: 
axon-server-se-master,io.axoniq.axonserver.grpc,AuthenticationInterceptor,1,1,0,0,0,false,0 ,ServerInterceptor ,0 ,axonServerAccessController: AxonServerAccessController ,interceptCall{ Params : ServerCall<T,R>,Metadata,ServerCallHandler<T,R> Returns : ServerCall.Listener<T>} context{ Params : Metadata Returns : String} token{ Params : Metadata Returns : String} authentication{ Params : String Returns : Authentication} ,interceptCall ,,,,ServerInterceptor ,AxonServerAccessController ,,AxonServerAccessController ,Listener ,axonServerAccessController: , token
axon-server-se-master,io.axoniq.axonserver.grpc.axonhub,AxonHubCommandService,1,1,0,0,0,false,0 ,AxonServerClientService ,0 ,SERVICE_NAME: String METHOD_OPEN_STREAM: MethodDescriptor<CommandProviderOutbound, SerializedCommandProviderInbound> METHOD_DISPATCH: MethodDescriptor<byte[], SerializedCommandResponse> commandService: CommandService ,bindService{ Params :  Returns : ServerServiceDefinition} ,bindService ,,,,AxonServerClientService ,CommandService ,,CommandService ,,: , commandService::dispatch
axon-server-se-master,io.axoniq.axonserver.grpc.axonhub,AxonHubEventService,1,1,0,0,0,false,0 ,AxonServerClientService ,0 ,SERVICE_NAME: String METHOD_APPEND_EVENT: MethodDescriptor<SerializedEvent, Confirmation> METHOD_APPEND_SNAPSHOT: MethodDescriptor<Event, Confirmation> METHOD_LIST_AGGREGATE_EVENTS: MethodDescriptor<GetAggregateEventsRequest, SerializedEvent> METHOD_LIST_EVENTS: MethodDescriptor<GetEventsRequest, SerializedEventWithToken> METHOD_READ_HIGHEST_SEQUENCE_NR: MethodDescriptor<ReadHighestSequenceNrRequest, ReadHighestSequenceNrResponse> METHOD_QUERY_EVENTS: MethodDescriptor<QueryEventsRequest, QueryEventsResponse> METHOD_GET_FIRST_TOKEN: MethodDescriptor<GetFirstTokenRequest, TrackingToken> METHOD_GET_LAST_TOKEN: MethodDescriptor<GetLastTokenRequest, TrackingToken> METHOD_GET_TOKEN_AT: MethodDescriptor<GetTokenAtRequest, TrackingToken> eventDispatcher: EventStoreService ,bindService{ Params :  Returns : ServerServiceDefinition} ,bindService ,,,,AxonServerClientService ,EventStoreService ,,EventStoreService ,SerializedEventMarshaller SerializedEventWithTokenMarshaller ,: , eventDispatcher::queryEvents
axon-server-se-master,io.axoniq.axonserver.grpc.axonhub,AxonHubPlatformService,1,1,0,0,0,false,0 ,AxonServerClientService ,0 ,SERVICE_NAME: String METHOD_GET_PLATFORM_SERVER: io.grpc.MethodDescriptor<ClientIdentification, PlatformInfo> METHOD_OPEN_STREAM: io.grpc.MethodDescriptor<PlatformInboundInstruction, PlatformOutboundInstruction> platformService: PlatformService ,bindService{ Params :  Returns : io.grpc.ServerServiceDefinition} ,bindService ,,bindService ,,AxonServerClientService ,PlatformService ,,PlatformService ,,: , platformService::openStream
axon-server-se-master,io.axoniq.axonserver.grpc.axonhub,AxonHubQueryService,1,1,0,0,0,false,0 ,AxonServerClientService ,0 ,SERVICE_NAME: String METHOD_OPEN_STREAM: MethodDescriptor<QueryProviderOutbound, QueryProviderInbound> METHOD_QUERY: MethodDescriptor<QueryRequest, QueryResponse> METHOD_SUBSCRIPTION: MethodDescriptor<SubscriptionQueryRequest, SubscriptionQueryResponse> queryService: QueryService ,bindService{ Params :  Returns : ServerServiceDefinition} ,bindService ,,,,AxonServerClientService ,QueryService ,,QueryService ,,: , queryService::subscription
axon-server-se-master,io.axoniq.axonserver.grpc,AxonServerClientService,2,1,0,0,0,true,0 ,AxonServerClientService ,0 ,,,,,,,,,,,,null
axon-server-se-master,io.axoniq.axonserver.grpc,CachedGrpcFlowControlExecutorProvider,1,1,0,0,0,false,0 ,GrpcFlowControlExecutorProvider ,0 ,executor: ExecutorService ,provide{ Params :  Returns : Executor} shutdown{ Params :  Returns : void} ,,,,,GrpcFlowControlExecutorProvider ,ExecutorService ,,ExecutorService ,,executor: 
axon-server-se-master,io.axoniq.axonserver.grpc,ClientContext,1,1,0,0,0,false,0 ,0 ,0 ,clientId: String context: String ,clientId{ Params :  Returns : String} context{ Params :  Returns : String} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} toString{ Params :  Returns : String} ,equals hashCode toString ,,,,,String ,,String ,,Objects: , clientId, context
axon-server-se-master,io.axoniq.axonserver.grpc,ClientIdRegistry,2,1,0,0,0,true,0 ,0 ,0 ,,register{ Params : String,ClientContext,ConnectionType Returns : boolean} unregister{ Params : String,ConnectionType Returns : boolean} clientId{ Params : String Returns : ClientContext} streamIdsFor{ Params : ClientContext,ConnectionType Returns : Set<String>} streamIdFor{ Params : ClientContext,ConnectionType Returns : String} ,,,,,,,,,IllegalStateException ,streamIds: 
axon-server-se-master,io.axoniq.axonserver.grpc,CommandService,1,1,0,0,0,false,0 ,AxonServerClientService ,0 ,METHOD_DISPATCH: MethodDescriptor<byte[], SerializedCommandResponse> METHOD_OPEN_STREAM: MethodDescriptor<CommandProviderOutbound, SerializedCommandProviderInbound> topology: Topology commandDispatcher: CommandDispatcher contextProvider: ContextProvider authenticationProvider: AuthenticationProvider clientIdRegistry: ClientIdRegistry eventPublisher: ApplicationEventPublisher logger: Logger dispatcherListeners: Map<ClientStreamIdentification, GrpcFlowControlledDispatcherListener> instructionAckSource: InstructionAckSource<SerializedCommandProviderInbound> processingThreads: int ,cleanup{ Params :  Returns : void} listeners{ Params :  Returns : Set<GrpcFlowControlledDispatcherListener>} bindService{ Params :  Returns : ServerServiceDefinition} openStream{ Params : StreamObserver<SerializedCommandProviderInbound> Returns : StreamObserver<CommandProviderOutbound>} consume{ Params : CommandProviderOutbound Returns : void} initClientReference{ Params : String Returns : void} flowControl{ Params : FlowControl Returns : void} checkInitClient{ Params : String,String Returns : void} sender{ Params :  Returns : String} onError{ Params : Throwable Returns : void} cleanup{ Params :  Returns : void} onCompleted{ Params :  Returns : void} isUnsupportedInstructionErrorResult{ Params : InstructionAck Returns : boolean} dispatch{ Params : byte[],StreamObserver<SerializedCommandResponse> Returns : void} safeReply{ Params : String,SerializedCommandResponse,StreamObserver<SerializedCommandResponse> Returns : void} completeStreamForInactivity{ Params : String,ClientStreamIdentification Returns : void} ,bindService consume sender onError onCompleted ,,bindService ,,AxonServerClientService ,int ,,int ,ConcurrentHashMap HashSet SendingStreamObserver ReceivingStreamObserver AtomicReference AtomicReference AtomicReference AtomicReference SubscribeCommand UnsubscribeCommand SerializedCommandResponse ClientStreamIdentification ClientContext GrpcCommandDispatcherListener DirectCommandHandler CommandHandlerDisconnected SerializedCommand ApplicationInactivityException CommandHandlerDisconnected ,clientStreamIdentification: 
axon-server-se-master,io.axoniq.axonserver.grpc,ContextInterceptor,1,1,0,0,0,false,0 ,ServerInterceptor ,0 ,,interceptCall{ Params : ServerCall<T,R>,Metadata,ServerCallHandler<T,R> Returns : ServerCall.Listener<T>} ,interceptCall ,,,,ServerInterceptor ,,,,,Contexts: , updatedGrpcContext, serverCall, metadata, serverCallHandler
axon-server-se-master,io.axoniq.axonserver.grpc,ContextProvider,2,1,0,0,0,true,0 ,ServerInterceptor ,0 ,,getContext{ Params :  Returns : String} ,,,,,,,,,,Contexts: , updatedGrpcContext, serverCall, metadata, serverCallHandler
axon-server-se-master,io.axoniq.axonserver.grpc,DefaultClientIdRegistry,1,1,0,0,0,false,0 ,ClientIdRegistry ,0 ,logger: Logger clientIdMapPerType: Map<ConnectionType, Map<String, ClientContext>> ,register{ Params : String,ClientContext,ConnectionType Returns : boolean} unregister{ Params : String,ConnectionType Returns : boolean} clientId{ Params : String Returns : ClientContext} streamIdsFor{ Params : ClientContext,ConnectionType Returns : Set<String>} printOn{ Params : Media Returns : void} on{ Params : ApplicationConnected Returns : void} on{ Params : ApplicationDisconnected Returns : void} on{ Params : SubscribeCommand Returns : void} on{ Params : CommandHandlerDisconnected Returns : void} on{ Params : SubscribeQuery Returns : void} on{ Params : QueryHandlerDisconnected Returns : void} ,register unregister clientId streamIdsFor printOn ,,,,ClientIdRegistry ,Map<ConnectionType,Map<String,ClientContext>> ,,Map<ConnectionType,Map<String,ClientContext>> ,ConcurrentHashMap ConcurrentHashMap IllegalStateException ClientContext ClientContext ClientContext ,event: 
axon-server-se-master,io.axoniq.axonserver.grpc,DefaultContextProvider,1,1,0,0,0,false,0 ,ContextProvider ,0 ,,getContext{ Params :  Returns : String} ,getContext ,,,,ContextProvider ,,,,,event: 
axon-server-se-master,io.axoniq.axonserver.grpc,DefaultInstructionAckSource,1,1,0,0,0,false,0 ,InstructionAckSource<T> ,0 ,messageCreator: Function<InstructionAck, T> ,sendAck{ Params : String,boolean,ErrorMessage,StreamObserver<T> Returns : void} ,sendAck ,,,,InstructionAckSource ,Function<InstructionAck,T> ,,Function<InstructionAck,T> ,,builder: 
axon-server-se-master,io.axoniq.axonserver.grpc,EventStoreService,1,1,0,0,0,false,0 ,AxonServerClientService ,0 ,METHOD_LIST_EVENTS: MethodDescriptor<GetEventsRequest, SerializedEventWithToken> METHOD_LIST_AGGREGATE_EVENTS: MethodDescriptor<GetAggregateEventsRequest, SerializedEvent> METHOD_LIST_AGGREGATE_SNAPSHOTS: MethodDescriptor<GetAggregateSnapshotsRequest, SerializedEvent> METHOD_APPEND_EVENT: MethodDescriptor<SerializedEvent, Confirmation> logger: Logger sequenceValidationStrategy: SequenceValidationStrategy authenticationProvider: AuthenticationProvider contextProvider: ContextProvider eventDispatcher: EventDispatcher grpcFlowControlExecutorProvider: GrpcFlowControlExecutorProvider axonServerAccessController: AxonServerAccessController ,appendEvent{ Params : StreamObserver<Confirmation> Returns : StreamObserver<SerializedEvent>} onNext{ Params : SerializedEvent Returns : void} onError{ Params : Throwable Returns : void} onCompleted{ Params :  Returns : void} hookOnComplete{ Params :  Returns : void} hookOnError{ Params : Throwable Returns : void} appendSnapshot{ Params : Event,StreamObserver<Confirmation> Returns : void} listAggregateEvents{ Params : GetAggregateEventsRequest,StreamObserver<SerializedEvent> Returns : void} listEvents{ Params : StreamObserver<SerializedEventWithToken> Returns : StreamObserver<GetEventsRequest>} onNext{ Params : GetEventsRequest Returns : void} onError{ Params : Throwable Returns : void} onCompleted{ Params :  Returns : void} bindService{ Params :  Returns : io.grpc.ServerServiceDefinition} getFirstToken{ Params : GetFirstTokenRequest,StreamObserver<TrackingToken> Returns : void} getLastToken{ Params : GetLastTokenRequest,StreamObserver<TrackingToken> Returns : void} getTokenAt{ Params : GetTokenAtRequest,StreamObserver<TrackingToken> Returns : void} readHighestSequenceNr{ Params : ReadHighestSequenceNrRequest,StreamObserver<ReadHighestSequenceNrResponse> Returns : void} queryEvents{ Params : StreamObserver<QueryEventsResponse> Returns : StreamObserver<QueryEventsRequest>} onNext{ Params : QueryEventsRequest Returns : void} onError{ Params : Throwable Returns : void} onCompleted{ Params :  Returns : void} listAggregateSnapshots{ Params : GetAggregateSnapshotsRequest,StreamObserver<SerializedEvent> Returns : void} ,onNext onError onCompleted hookOnComplete hookOnError onNext onError onCompleted bindService onNext onError onCompleted ,,bindService ,,AxonServerClientService ,AxonServerAccessController ,,AxonServerAccessController ,SerializedEventWithTokenMarshaller StreamObserver BaseSubscriber ForwardingStreamObserver RuntimeException SequenceValidationStreamObserver FlowControlledOutgoingStream FlowControlledOutgoingStream StreamObserver AtomicReference RuntimeException ForwardingStreamObserver ForwardingStreamObserver ForwardingStreamObserver ForwardingStreamObserver StreamObserver AtomicReference ForwardingStreamObserver MessagingPlatformException RuntimeException FlowControlledOutgoingStream ,authenticationProvider: 
axon-server-se-master,io.axoniq.axonserver.grpc,FlowControlledStreamObserver,1,1,0,0,0,false,0 ,StreamObserver<T> ,0 ,logger: Logger delegate: StreamObserver<T> permitsLeft: AtomicLong errorHandler: Consumer<Throwable> ,onNext{ Params : T Returns : void} onError{ Params : Throwable Returns : void} onCompleted{ Params :  Returns : void} addPermits{ Params : long Returns : void} ,onNext onError onCompleted ,,,,StreamObserver ,Consumer<Throwable> ,,Consumer<Throwable> ,AtomicLong IllegalStateException ,logger: , "Adding {} permits, #permits was: {}", count, old
axon-server-se-master,io.axoniq.axonserver.grpc,Gateway,1,1,0,0,0,false,0 ,SmartLifecycle ,0 ,logger: Logger axonServerClientServices: List<AxonServerClientService> axonServerAccessController: AxonServerAccessController started: boolean server: Server routingConfiguration: MessagingPlatformConfiguration licenseAccessController: LicenseAccessController executorService: ExecutorService ,isAutoStartup{ Params :  Returns : boolean} stop{ Params :  Returns : void} start{ Params :  Returns : void} isRunning{ Params :  Returns : boolean} getPhase{ Params :  Returns : int} ,isAutoStartup stop start isRunning getPhase ,,,,SmartLifecycle ,ExecutorService ,,ExecutorService ,CustomizableThreadFactory RuntimeException RuntimeException File File GrpcBufferingInterceptor AuthenticationInterceptor LicenseInterceptor ContextInterceptor ,e: 
axon-server-se-master,io.axoniq.axonserver.grpc,GrpcBufferingInterceptor,1,1,0,0,0,false,0 ,ClientInterceptor ServerInterceptor ,AdditionalMessageRequestingCall ,additionalBuffer: int ,interceptCall{ Params : MethodDescriptor<ReqT,RespT>,CallOptions,Channel Returns : ClientCall<ReqT,RespT>} interceptCall{ Params : ServerCall<ReqT,RespT>,Metadata,ServerCallHandler<ReqT,RespT> Returns : ServerCall.Listener<ReqT>} start{ Params : Listener<RespT>,Metadata Returns : void} ,interceptCall interceptCall start ,,,,ClientInterceptor ServerInterceptor ,int ,,int ,AdditionalMessageRequestingCall ,call: , additionalBuffer
axon-server-se-master,io.axoniq.axonserver.grpc,AdditionalMessageRequestingCall,3,2,0,1,0,false,0 ,ClientInterceptor ServerInterceptor ,AdditionalMessageRequestingCall ,additionalBuffer: int ,interceptCall{ Params : MethodDescriptor<ReqT,RespT>,CallOptions,Channel Returns : ClientCall<ReqT,RespT>} interceptCall{ Params : ServerCall<ReqT,RespT>,Metadata,ServerCallHandler<ReqT,RespT> Returns : ServerCall.Listener<ReqT>} start{ Params : Listener<RespT>,Metadata Returns : void} ,interceptCall interceptCall start ,,,,,int ,,int ,,: , additionalBuffer
axon-server-se-master,io.axoniq.axonserver.grpc,GrpcCommandDispatcherListener,1,1,0,0,0,false,GrpcFlowControlledDispatcherListener<SerializedCommandProviderInbound,WrappedCommand> ,0 ,0 ,logger: Logger ,send{ Params : WrappedCommand Returns : boolean} getLogger{ Params :  Returns : Logger} ,send getLogger ,,,,,,,,,logger: , "Could not send command to {}", queueName, ex
axon-server-se-master,io.axoniq.axonserver.grpc,GrpcExceptionBuilder,1,1,0,0,0,false,0 ,0 ,0 ,logger: Logger ,build{ Params : ErrorCode,String Returns : StatusRuntimeException} build{ Params : Throwable Returns : StatusRuntimeException} parse{ Params : Throwable Returns : MessagingPlatformException} createMessage{ Params : Throwable Returns : String} cleanupDescription{ Params : ErrorCode,String,Throwable Returns : String} ,,build build parse createMessage cleanupDescription ,,,,,,,Metadata MessagingPlatformException MessagingPlatformException ArrayList ,: , throwable
axon-server-se-master,io.axoniq.axonserver.grpc,GrpcFlowControlExecutorProvider,2,1,0,0,0,true,0 ,0 ,0 ,,provide{ Params :  Returns : Executor} ,,,,,,,,,,: , throwable
axon-server-se-master,io.axoniq.axonserver.grpc,GrpcFlowControlledDispatcherListener,1,1,1,0,0,false,0 ,0 ,0 ,executorService: ExecutorService EMPTY_QUEUE: BlockingQueue<FlowControlQueues<T>.DestinationNode> inboundStream: StreamObserver<I> permitsLeft: AtomicLong queues: FlowControlQueues<T> queueName: String futures: Future<?> running: boolean ,process{ Params :  Returns : void} processNext{ Params :  Returns : void} send{ Params : T Returns : boolean} addPermits{ Params : long Returns : void} cancel{ Params :  Returns : void} cancelAndCompleteStreamExceptionally{ Params : Throwable Returns : void} shutdown{ Params :  Returns : void} getLogger{ Params :  Returns : Logger} queue{ Params :  Returns : String} waiting{ Params :  Returns : int} permits{ Params :  Returns : long} ,,shutdown ,,send getLogger ,,boolean ,,boolean ,CustomizableThreadFactory ArrayBlockingQueue AtomicLong ,permitsLeft: 
axon-server-se-master,io.axoniq.axonserver.grpc,GrpcMetadataKeys,2,1,0,0,0,true,0 ,0 ,0 ,TOKEN_KEY: Metadata.Key<String> AXONDB_TOKEN_KEY: Metadata.Key<String> INTERNAL_TOKEN_KEY: Metadata.Key<String> ERROR_CODE_KEY: Metadata.Key<String> CONTEXT_MD_KEY: Metadata.Key<String> AXONDB_CONTEXT_MD_KEY: Metadata.Key<String> CONTEXT_KEY: Context.Key<String> PRINCIPAL_CONTEXT_KEY: Context.Key<Authentication> ,,,,,,,,,,,null
axon-server-se-master,io.axoniq.axonserver.grpc,GrpcQueryDispatcherListener,1,1,0,0,0,false,GrpcFlowControlledDispatcherListener<QueryProviderInbound,QueryInstruction> ,QueryRequestValidator ,0 ,logger: Logger queryDispatcher: QueryDispatcher ,send{ Params : QueryInstruction Returns : boolean} getLogger{ Params :  Returns : Logger} send{ Params : QueryInstruction.Query Returns : boolean} send{ Params : QueryInstruction.Cancel Returns : boolean} send{ Params : QueryInstruction.FlowControl Returns : boolean} streamingProcessingInstruction{ Params : boolean Returns : ProcessingInstruction} debug{ Params : Supplier<String> Returns : void} ,send getLogger ,,,,QueryRequestValidator ,QueryDispatcher ,,QueryDispatcher ,IllegalStateException ,messageSupplier: 
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,ApplicationInactivityException,1,1,0,0,0,false,Exception ,0 ,0 ,,,,,,,,,,,,null
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,ApplicationInactivityListener,1,1,0,0,0,false,0 ,0 ,StreamCloser ,streamClosers: Map<ConnectionType, StreamCloser> clientIdRegistry: ClientIdRegistry ,on{ Params : TopologyEvents.ApplicationInactivityTimeout Returns : void} forceDisconnection{ Params : String,ClientStreamIdentification Returns : void} ,,,,,,ClientIdRegistry ,,ClientIdRegistry ,ConcurrentHashMap ClientStreamIdentification ,client: 
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,StreamCloser,3,1,0,0,0,true,0 ,0 ,StreamCloser ,,on{ Params : TopologyEvents.ApplicationInactivityTimeout Returns : void} forceDisconnection{ Params : String,ClientStreamIdentification Returns : void} ,,,,,,,,,,client: 
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,HeartbeatMonitor,1,1,0,0,0,false,0 ,0 ,ClientInformation ,logger: Logger clientInfos: Map<ClientStreamIdentification, ClientInformation> clock: Clock heartbeatTimeout: long eventPublisher: ApplicationEventPublisher heartbeatPublisher: Publisher<PlatformOutboundInstruction> lastReceivedHeartBeats: Map<ClientStreamIdentification, Instant> ,on{ Params : ApplicationConnected Returns : void} onHeartBeat{ Params : ClientStreamIdentification,PlatformInboundInstruction Returns : void} checkClientsStillAlive{ Params :  Returns : void} on{ Params : ApplicationDisconnected Returns : void} sendHeartbeat{ Params :  Returns : void} ,,,,,,Map<ClientStreamIdentification,Instant> ,,Map<ClientStreamIdentification,Instant> ,ConcurrentHashMap ConcurrentHashMap ClientStreamIdentification ClientInformation ClientStreamIdentification ApplicationInactivityTimeout ClientContext ClientStreamIdentification ,Heartbeat: 
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,ClientInformation,3,2,0,1,1,false,0 ,0 ,ClientInformation ,component: String clientId: String context: String ,on{ Params : ApplicationConnected Returns : void} onHeartBeat{ Params : ClientStreamIdentification,PlatformInboundInstruction Returns : void} checkClientsStillAlive{ Params :  Returns : void} on{ Params : ApplicationDisconnected Returns : void} sendHeartbeat{ Params :  Returns : void} ,,,,,,String ,,String ,,null
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,HeartbeatProvidedClients,1,1,0,0,0,false,0 ,ClientIdentifications ,0 ,log: Logger supportedAxonFrameworkVersions: List<Version> clients: ClientIdentifications versionSupplier: Function<ClientStreamIdentification, Version> ,iterator{ Params :  Returns : Iterator<ClientStreamIdentification>} supportHeartbeat{ Params : ClientStreamIdentification Returns : boolean} ,iterator ,,,,ClientIdentifications ,Function<ClientStreamIdentification,Version> ,,Function<ClientStreamIdentification,Version> ,BackwardsCompatibleVersion BackwardsCompatibleVersion BackwardsCompatibleVersion UnknownVersion BackwardsCompatibleVersion ,log: , "Can not compare the client version with supported versions.", e2
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,HeartbeatPublisher,1,1,0,0,0,false,0 ,Publisher<PlatformOutboundInstruction> ,ClientPublisher ,logger: Logger clientsSupportingHeartbeat: ClientIdentifications clientPublisher: ClientPublisher ,publish{ Params : PlatformOutboundInstruction Returns : void} publish{ Params : String,PlatformOutboundInstruction Returns : void} ,,,,,Publisher ,ClientPublisher ,,ClientPublisher ,,logger: , "HeartBeat sent to client {}", client
axon-server-se-master,io.axoniq.axonserver.grpc.heartbeat,ClientPublisher,3,1,0,0,0,true,0 ,Publisher<PlatformOutboundInstruction> ,ClientPublisher ,,publish{ Params : PlatformOutboundInstruction Returns : void} publish{ Params : String,PlatformOutboundInstruction Returns : void} ,,,,,,,,,,logger: , "HeartBeat sent to client {}", client
axon-server-se-master,io.axoniq.axonserver.grpc,InstructionAckSource,2,1,0,0,0,true,0 ,Publisher<PlatformOutboundInstruction> ,0 ,,sendSuccessfulAck{ Params : String,StreamObserver<T> Returns : void} sendUnsupportedInstruction{ Params : String,String,StreamObserver<T> Returns : void} sendUnsuccessfulAck{ Params : String,ErrorMessage,StreamObserver<T> Returns : void} sendAck{ Params : String,boolean,ErrorMessage,StreamObserver<T> Returns : void} ,,,,,,,,,,: , instructionId, false, error, stream
axon-server-se-master,io.axoniq.axonserver.grpc,InstructionPublisher,2,1,0,0,0,true,0 ,Publisher<PlatformOutboundInstruction> ,0 ,,publish{ Params : String,String,PlatformOutboundInstruction Returns : void} ,,,,,,,,,,: , instructionId, false, error, stream
axon-server-se-master,io.axoniq.axonserver.grpc.istruction.result,InstructionResultSource,2,1,0,0,0,true,0 ,Publisher<PlatformOutboundInstruction> ,ResultSubscriber Factory ,,defaultTimeout{ Params :  Returns : Duration} subscribe{ Params : Runnable,Consumer<ErrorMessage> Returns : void} subscribe{ Params : Runnable,Consumer<ErrorMessage>,Duration Returns : void} subscribe{ Params : Runnable,Consumer<ErrorMessage>,Consumer<ErrorMessage> Returns : void} subscribe{ Params : Runnable,Consumer<ErrorMessage>,Consumer<ErrorMessage>,Duration Returns : void} onResult{ Params : InstructionResult Returns : void} onTimeout{ Params :  Returns : void} subscribe{ Params : Consumer<InstructionResult>,Runnable Returns : void} subscribe{ Params : Consumer<InstructionResult>,Runnable,Duration Returns : void} onResult{ Params : InstructionResult Returns : void} onTimeout{ Params :  Returns : void} subscribe{ Params : ResultSubscriber Returns : void} subscribe{ Params : ResultSubscriber,Duration Returns : void} onResult{ Params : InstructionResult Returns : void} onTimeout{ Params :  Returns : void} onInstructionResultFor{ Params : String Returns : InstructionResultSource} ,onResult onTimeout onResult onTimeout ,,,,,,,,ResultSubscriber ResultSubscriber ,: 
axon-server-se-master,io.axoniq.axonserver.grpc.istruction.result,ResultSubscriber,3,0,0,0,0,true,0 ,Publisher<PlatformOutboundInstruction> ,ResultSubscriber Factory ,,defaultTimeout{ Params :  Returns : Duration} subscribe{ Params : Runnable,Consumer<ErrorMessage> Returns : void} subscribe{ Params : Runnable,Consumer<ErrorMessage>,Duration Returns : void} subscribe{ Params : Runnable,Consumer<ErrorMessage>,Consumer<ErrorMessage> Returns : void} subscribe{ Params : Runnable,Consumer<ErrorMessage>,Consumer<ErrorMessage>,Duration Returns : void} onResult{ Params : InstructionResult Returns : void} onTimeout{ Params :  Returns : void} subscribe{ Params : Consumer<InstructionResult>,Runnable Returns : void} subscribe{ Params : Consumer<InstructionResult>,Runnable,Duration Returns : void} onResult{ Params : InstructionResult Returns : void} onTimeout{ Params :  Returns : void} subscribe{ Params : ResultSubscriber Returns : void} subscribe{ Params : ResultSubscriber,Duration Returns : void} onResult{ Params : InstructionResult Returns : void} onTimeout{ Params :  Returns : void} onInstructionResultFor{ Params : String Returns : InstructionResultSource} ,onResult onTimeout onResult onTimeout ,,,,,,,,,: 
